age,income,insurance,invested,em1,em2,em3,converted
42.3,4557.01,43030.17,8412.72,1,0,1,1
43.1,5036.33,2244.2,8785.0,0,0,1,0
46.8,2289.09,16355.41,4954.09,0,0,1,1
44.3,2083.9,86483.31,4113.77,0,0,1,0
44.6,7039.62,9252.61,10901.16,0,0,1,0
45.6,2621.72,16907.49,2698.71,0,0,1,1
40.8,1322.44,8453.57,1062.19,0,0,1,0
46.4,735.15,2027.08,1681.76,1,0,1,0
37.0,600.72,41256.05,188.55,0,0,0,0
44.8,1484.13,6242.44,1471.11,0,0,1,0
39.2,3723.61,60063.89,5943.32,0,0,0,0
45.4,13034.95,13580.7,47974.34,0,1,1,0
47.9,1790.97,9802.02,7770.2,0,0,1,1
42.4,4749.27,15767.5,2675.06,0,0,1,1
43.0,10684.75,34711.49,31163.8,1,0,1,1
47.1,5620.71,7566.01,25288.79,0,0,0,1
38.7,2016.04,15406.7,4380.43,0,0,0,0
43.0,1877.47,19426.91,5869.81,0,0,1,0
41.3,984.1800000000001,25924.64,2260.26,0,0,1,0
39.8,2161.51,66922.76,4128.81,1,0,0,0
38.1,8989.78,16932.38,17263.33,0,0,0,0
41.4,4804.12,74346.2,5665.22,0,0,1,0
42.2,1031.27,65698.95,2308.99,0,0,1,1
40.2,930.75,8895.05,1479.03,1,0,1,0
44.5,16003.1,10803.11,41574.19,0,1,1,0
37.9,9685.05,28188.99,7056.74,0,0,0,0
41.3,4715.55,16991.63,7541.1,0,0,1,0
46.2,6112.71,103406.78,9159.0,0,0,1,0
47.5,2689.56,6972.21,10532.94,0,0,1,0
42.0,4119.79,24531.18,10071.5,0,0,1,0
48.1,7617.85,10256.29,24685.28,0,0,1,1
41.1,13624.07,16796.61,6956.35,0,0,1,0
40.3,787.95,3000.13,2752.73,0,0,1,0
44.9,1656.47,8974.97,2281.22,0,0,1,0
38.2,1979.16,17303.46,2714.9,0,0,0,0
35.6,723.71,8134.4,558.18,1,0,0,0
39.4,1073.71,13323.52,2000.44,1,0,0,1
37.7,3384.61,8705.0,2991.4,0,0,0,0
39.2,2178.8199999999997,22039.41,3435.38,0,0,0,1
48.6,6454.91,53992.25,11598.98,0,0,1,1
49.3,5367.65,3156.12,16609.64,0,0,1,0
41.8,3438.23,35164.81,7998.46,0,0,1,0
45.9,2365.1,158407.3,1915.56,0,0,1,0
44.6,4052.4,25369.67,15941.07,1,0,1,0
41.6,3173.15,94.4,6813.77,1,0,1,0
43.7,3298.64,26662.18,4109.99,0,0,0,0
44.9,668.28,3946.33,2982.31,1,0,1,0
47.0,9077.25,2566.17,27818.37,0,0,1,1
50.1,5738.76,1405.98,13609.97,0,1,0,0
49.4,12283.17,51640.39,34787.89,0,0,1,0
37.9,2285.49,12963.91,2658.09,0,0,0,0
42.4,892.6,11105.9,1859.94,0,0,1,0
37.6,2859.74,54212.56,2009.77,0,0,0,0
50.3,4954.87,4449.11,5666.68,0,0,0,0
46.9,1036.54,116955.02,3633.32,1,0,1,1
38.2,8481.130000000001,27606.87,27387.17,0,0,0,0
47.8,5862.76,18676.96,8825.39,0,0,1,0
39.9,7976.35,79306.24,5434.63,0,0,0,0
40.5,3551.23,37466.89,4901.64,0,0,1,1
46.7,1463.73,1020.58,2588.4,0,0,1,0
35.7,3754.29,5628.16,14991.15,0,0,0,0
40.6,1785.15,8195.96,2760.3,0,0,1,1
42.7,3126.09,173.8,6653.63,0,0,1,0
42.1,8343.86,966.72,11275.21,0,0,1,0
36.2,3878.39,13083.32,10249.24,1,0,0,1
42.7,3007.7,7195.54,4950.28,0,0,1,0
41.4,2391.1,10456.64,2837.59,1,0,1,0
45.8,876.47,59955.27,1773.56,0,0,1,0
42.6,1362.81,85715.06,1982.97,0,0,1,0
41.4,1242.9,33048.89,1479.11,0,0,1,0
38.8,2294.2200000000003,8177.03,3118.72,0,0,0,0
45.0,2878.05,3639.12,6471.47,0,0,1,0
45.8,878.24,2037.58,609.07,0,0,1,0
36.3,6174.11,7980.59,10197.11,0,0,0,0
33.8,3605.31,35807.38,11259.52,0,0,0,0
49.3,5595.84,22381.78,10562.57,0,0,1,0
49.9,4361.5599999999995,39442.92,11264.16,0,0,1,0
45.8,4810.5,15013.46,14855.37,1,0,1,1
41.6,813.28,27050.28,433.05,0,0,1,0
43.4,1327.5700000000002,26118.68,2388.2,0,0,1,1
37.7,2132.4300000000003,844.44,3509.18,0,1,0,0
43.4,3919.89,64162.15,24382.42,0,0,1,1
35.2,1793.7,29824.61,3881.48,0,0,0,0
42.3,766.1600000000001,43760.48,2422.35,0,0,1,0
42.8,954.05,491.52,1078.19,1,0,1,1
42.7,5878.67,3598.62,8040.56,0,0,1,0
47.2,10040.44,20397.78,9504.04,0,0,1,0
39.0,3053.97,9649.17,3065.36,0,0,0,0
41.3,1293.06,20609.0,2444.97,0,0,1,1
40.9,808.87,20402.66,1541.84,0,0,1,0
40.4,914.79,11621.05,1186.54,0,0,1,1
38.1,938.97,7155.69,2992.32,1,0,0,0
45.5,1461.52,3590.34,2949.8,0,0,1,1
46.3,1910.64,11961.18,3034.6,1,0,1,1
39.6,9681.95,2072.31,13967.65,0,0,0,0
44.1,4684.56,2083.13,8137.29,0,0,1,0
44.2,1552.02,69109.66,1808.66,1,0,1,0
42.7,1723.93,172870.86,1330.49,1,0,0,0
40.6,1176.6799999999998,42441.02,2881.31,0,0,1,0
48.9,1327.96,19959.95,4527.36,0,0,1,0
46.3,7651.34,51266.07,24407.38,0,0,1,0
40.1,2492.4700000000003,118.48,2098.0,0,0,1,0
38.8,13534.15,20659.08,22907.66,0,0,0,0
40.2,7611.14,10041.87,5981.78,0,0,1,0
50.9,20143.37,20680.16,42249.13,0,1,1,0
35.5,14964.92,12594.17,24781.53,1,1,0,0
42.4,7084.87,781.25,11046.08,0,0,1,0
40.7,4317.74,21991.94,11715.16,0,0,1,0
47.5,1443.73,65754.26,2869.02,1,0,1,1
49.1,7932.18,11166.66,15554.77,0,0,1,1
42.0,3009.16,8044.88,9632.44,0,0,1,0
41.2,4393.76,85634.82,7310.8,0,0,1,0
41.0,1279.96,1.33,2905.21,1,0,1,1
41.9,9607.46,115203.72,21141.36,0,1,1,0
41.2,1188.96,54210.99,1422.09,1,0,1,0
42.9,6476.26,1189.09,19642.3,0,0,1,0
45.1,1719.69,11827.22,4240.17,0,0,1,0
46.0,3675.67,35730.86,4327.91,0,0,1,0
47.2,4424.04,37629.06,11472.07,0,1,1,0
43.4,1439.87,7182.67,1328.92,0,0,1,1
39.8,5286.35,2123.99,11938.99,0,0,0,0
44.8,6735.76,13746.8,23841.43,0,0,0,0
43.8,3121.55,39706.6,5451.39,0,0,0,0
42.5,6261.91,2232.24,9959.74,1,0,1,0
35.2,706.06,17563.72,752.11,0,0,0,0
39.4,3272.27,13062.04,9324.51,0,0,0,0
42.7,3309.9,8648.91,8271.34,0,0,1,0
38.4,879.54,24834.11,1343.41,0,0,0,0
42.0,10082.04,11710.66,27070.85,0,0,0,0
43.8,3919.97,9226.37,8561.77,0,0,1,0
45.1,1214.65,38.18,681.24,0,0,1,0
39.1,2558.86,19414.09,5151.2,0,0,0,1
46.7,31735.84,89798.41,97058.37,0,1,0,1
39.0,15334.96,37987.21,13087.24,0,0,0,0
43.7,617.27,58449.19,1244.72,1,0,1,0
39.6,718.49,3889.27,1904.2,1,0,0,0
48.3,2548.6,4220.68,5092.82,0,0,1,0
47.3,3044.8,36865.23,9274.88,0,0,0,0
41.8,5315.52,80221.58,14508.94,0,0,1,1
42.5,5339.57,82692.01,9987.05,0,0,1,1
38.6,3340.69,18630.2,5466.59,1,0,0,0
41.7,5891.85,70663.42,8635.95,0,1,1,0
41.9,721.9,24026.85,1148.15,1,0,1,0
43.2,3568.73,32025.14,11304.93,0,0,0,0
43.8,5352.75,25742.2,22357.68,0,0,1,0
50.3,1120.31,42942.37,4929.45,1,0,1,0
41.0,12039.67,403.07,23328.06,0,0,0,0
42.1,2132.2799999999997,14180.93,6849.61,0,0,1,0
43.1,3035.91,28849.48,7592.89,0,0,1,1
51.7,7333.75,1426.42,18990.57,0,1,1,1
45.3,2592.41,26730.07,2439.42,0,0,1,0
46.1,4034.13,25149.19,4316.44,0,0,1,1
44.5,3487.5,55078.95,6901.23,1,0,0,0
46.1,789.46,15650.07,2373.22,1,0,1,1
50.9,18754.24,6891.09,73899.29,0,0,1,1
43.1,2330.7200000000003,23192.44,3113.71,0,0,1,0
35.0,4965.77,4958.8,14684.94,0,0,0,0
40.8,1257.0700000000002,26208.21,5323.5,1,0,1,1
47.1,8282.220000000001,124.01,9505.2,0,0,1,0
42.2,5114.17,35516.69,8384.63,0,0,0,0
37.5,6290.57,130880.89,14395.61,0,0,0,0
43.7,4240.04,4961.56,9087.15,0,0,1,0
43.7,6405.54,29316.71,9292.72,0,0,1,0
44.6,1754.83,170520.42,5927.25,0,0,0,0
40.8,4202.67,3372.96,6567.05,0,0,1,1
37.3,1834.83,102727.9,3938.92,0,0,0,0
35.8,2962.22,9684.46,4446.36,0,0,0,0
39.0,5368.46,70379.55,13235.05,0,0,0,0
44.1,8205.95,60389.66,20849.55,0,0,1,1
42.6,4886.37,3866.12,7827.99,0,0,1,0
35.8,3342.55,112448.83,4882.02,0,0,0,0
36.9,9513.06,39706.36,12265.91,1,0,0,1
42.7,4537.35,10038.03,24840.13,0,0,1,0
41.0,2737.38,12198.74,8031.57,1,0,1,1
41.6,1822.43,1231.72,3585.79,1,0,1,0
36.8,2312.69,24543.65,2736.6,0,0,0,0
39.1,6420.0,84907.2,24835.7,0,0,0,0
39.9,9673.17,15114.51,16750.06,0,0,0,0
35.0,509.3,22847.51,1244.45,1,0,0,0
41.0,7227.87,25069.57,22078.13,1,0,1,0
46.3,5914.87,41666.47,15411.66,0,0,1,0
45.0,7743.29,19861.7,10357.65,0,0,1,1
40.7,10767.92,5244.36,16324.22,0,1,1,1
45.4,9907.43,5248.67,12168.02,0,0,0,0
46.3,3043.27,10005.12,6430.17,0,0,1,0
43.3,3492.15,163.02,16517.74,0,0,1,1
41.5,782.79,28402.25,866.67,0,0,1,0
37.0,2714.76,20946.78,4027.43,0,0,0,1
44.2,1930.08,37467.34,2892.02,1,0,1,0
42.5,1484.63,5608.83,4510.37,0,0,1,0
36.9,961.8199999999999,13661.73,695.07,1,0,0,0
38.7,6516.24,47632.71,9968.57,0,0,0,0
47.1,25566.18,12852.2,73414.64,0,1,1,1
49.1,16922.42,811.08,36076.03,0,0,0,0
40.3,6246.97,21437.34,11808.86,0,0,1,1
45.7,3025.68,6912.24,6923.84,1,0,1,0
44.3,4449.52,28961.19,7424.57,1,0,0,0
44.9,10332.75,11349.46,26276.53,0,0,0,1
45.6,2361.13,6.66,1569.13,0,0,1,1
44.2,7036.1,33742.42,25584.64,0,0,1,1
39.6,2632.27,7840.01,4079.41,0,0,0,0
43.0,1636.47,65041.39,3649.48,0,0,1,0
40.7,2041.42,52181.17,6261.32,0,0,1,0
34.1,7912.86,52055.21,8325.23,0,0,0,0
44.2,1472.9099999999999,4040.17,2853.91,1,0,1,0
47.0,2751.99,158139.33,7546.5,0,0,1,0
48.0,4331.04,94102.48,13256.07,0,0,1,0
39.5,1099.72,86148.5,1451.84,1,0,0,0
49.3,1754.39,27660.32,4521.64,0,0,1,0
40.7,6344.12,5696.71,5631.54,0,0,1,0
40.2,1051.19,104555.67,3154.76,0,0,1,1
43.9,1028.99,29873.48,1317.17,1,0,1,0
43.6,2518.0,24848.4,2857.09,0,0,1,0
41.5,3962.84,2898.56,3750.15,0,0,1,0
36.5,1319.1799999999998,35572.83,1211.16,0,0,0,0
39.3,5254.38,37618.38,14328.72,0,0,0,1
45.7,2674.14,10592.61,3813.84,0,0,1,0
36.2,4979.5,26672.66,5525.67,0,0,0,0
39.7,18278.21,13798.48,46997.11,0,0,0,0
46.6,3480.83,43097.42,7146.18,0,0,0,0
43.2,7053.82,37345.19,27800.13,0,0,1,0
39.1,4620.71,67048.42,16581.43,0,0,0,0
55.4,2799.25,27857.38,6579.47,1,0,1,1
45.1,1437.63,29349.85,4177.56,0,0,1,0
46.1,24038.17,6803.61,92571.73,0,0,0,1
42.5,1867.6,22431.02,7273.08,1,0,1,1
34.5,1539.06,4715.54,2308.85,0,0,0,0
45.6,1605.4,130.91,3989.97,1,0,1,0
40.3,5201.33,14216.41,15415.38,0,0,1,0
36.4,4373.35,2282.48,11746.34,0,1,0,0
42.8,1809.81,52997.76,3725.1,0,0,1,0
44.9,23487.76,18078.69,40629.08,0,0,0,1
46.8,2597.93,7530.45,6461.21,0,0,1,0
36.8,1019.48,20304.1,1492.97,0,0,0,0
41.7,1866.73,68844.88,3098.4,0,0,1,0
37.7,5001.94,53972.94,10992.35,0,0,0,0
36.7,9286.05,36967.35,9228.42,0,0,0,0
39.0,1955.33,29232.72,2029.33,1,0,0,1
42.5,6187.21,8460.64,11718.08,0,0,1,0
46.7,1674.46,28010.79,4584.24,0,0,1,0
40.0,3352.4,29219.06,3269.72,0,0,0,1
47.4,672.61,24714.28,701.79,1,0,1,0
38.6,2613.69,37993.23,9747.74,0,0,0,0
52.6,2396.77,8755.81,8730.88,0,0,1,0
38.1,8200.060000000001,55434.22,15408.04,1,0,0,0
44.3,7450.79,5581.73,8125.69,0,0,0,0
45.2,13461.58,133471.53,36651.38,0,0,1,0
39.3,4633.74,15674.81,12296.44,0,0,0,0
39.5,1675.75,9002.94,5405.61,0,0,0,0
38.6,1639.7,48773.99,3432.99,0,0,0,0
45.0,6254.15,23216.1,7689.31,0,0,1,0
45.2,1544.58,24917.05,3440.3,0,0,1,0
45.3,16369.24,6981.63,24580.61,0,0,1,0
42.7,5681.05,47789.52,28619.06,0,0,1,1
33.9,1585.14,56475.77,2624.51,0,0,0,0
38.1,1821.9,18791.18,2818.74,0,0,0,0
39.7,7771.91,113386.77,16283.99,0,0,0,0
44.2,12859.02,54840.51,57040.38,0,0,1,0
40.9,1888.43,34857.09,4460.33,1,0,1,0
45.3,8306.529999999999,6198.84,23771.4,0,0,1,0
38.0,15812.43,7566.57,27717.26,0,0,0,0
38.4,5767.24,27103.72,8550.41,0,0,0,0
49.8,1955.99,42733.91,5324.75,0,0,1,0
43.3,897.23,44001.77,3255.77,1,0,1,0
43.9,3860.26,4826.65,7061.17,1,0,1,0
44.0,5457.42,2140.86,12344.81,0,0,1,1
42.6,2731.84,34975.77,3820.32,0,0,1,0
43.3,16442.82,16386.88,29668.59,0,0,0,0
40.5,740.97,70049.62,1399.62,0,0,1,0
35.2,1883.54,46435.91,1805.1,0,0,0,0
41.3,1521.6100000000001,26877.02,1996.58,0,0,1,1
38.7,4839.7,17539.41,16663.08,1,1,0,0
38.6,5544.71,7368.85,20206.16,0,0,0,0
43.2,3407.29,55940.89,4295.33,0,0,1,0
42.1,3843.31,6932.3,9795.36,0,0,1,0
40.0,4670.57,11032.55,12967.57,0,0,0,0
44.5,7092.49,12025.48,16445.26,0,0,1,0
41.7,5141.13,12631.0,6464.59,0,0,0,0
35.8,2763.06,7841.37,3947.8,0,0,0,1
43.1,1309.6100000000001,66813.04,3590.65,1,0,1,0
41.8,6504.92,32777.14,12879.21,0,0,1,0
38.7,1604.94,25518.36,2720.7,0,0,0,0
39.2,1337.29,5843.52,1342.95,0,0,0,0
34.4,1502.28,10653.63,2228.5,1,0,0,0
39.1,4409.43,12686.79,13226.49,0,0,0,0
47.9,1165.1399999999999,34745.47,2895.25,1,0,1,1
44.0,9806.23,556.47,38344.32,0,0,0,1
47.6,8568.51,5488.95,15637.99,0,0,1,1
42.0,3537.54,10172.02,10842.45,1,0,1,0
33.4,1563.24,23208.22,1274.14,1,0,0,0
37.9,717.4,7751.81,1744.0,1,0,0,0
43.6,1215.44,9896.84,3797.19,1,0,1,0
37.7,4649.83,5648.03,13978.8,0,0,0,0
39.7,3450.95,93.56,4727.7,0,0,0,0
37.0,8353.720000000001,8309.0,19307.68,0,1,0,1
41.2,4634.51,8879.22,4376.69,0,1,1,1
35.9,12237.12,9739.0,35938.16,0,0,0,1
35.0,7154.86,38910.58,22523.42,0,0,0,0
35.6,2098.8900000000003,28528.17,5339.09,0,1,0,0
37.8,9566.0,6496.52,3938.32,0,0,0,0
39.3,4033.66,146840.34,7171.73,0,0,0,0
37.1,838.24,25834.5,397.14,0,0,0,0
39.0,1261.5,7787.01,4006.13,0,0,0,0
45.7,2625.04,2093.41,9932.89,0,0,1,0
41.5,815.86,72239.95,1489.23,1,0,1,0
46.5,12778.37,64214.51,22030.97,0,0,1,0
44.2,693.21,13924.19,964.69,1,0,1,0
40.8,14215.1,18674.02,58204.88,0,0,1,0
46.1,7200.55,164582.53,16450.8,0,0,1,0
47.4,4259.139999999999,12544.25,11000.39,1,0,1,0
42.5,1834.62,5801.67,4593.48,1,0,1,1
36.3,6829.97,87842.48,14142.87,0,0,0,0
38.7,822.63,27784.86,2912.97,0,0,0,0
33.4,2198.8900000000003,13410.2,2717.85,0,0,0,0
45.6,13964.56,41472.41,29459.22,0,1,0,0
41.4,6663.01,5945.14,9577.08,0,0,1,0
41.5,14667.38,10493.43,15798.14,0,0,1,0
41.9,611.76,37914.77,376.55,0,0,1,1
39.9,525.47,67488.25,2716.72,1,0,0,0
35.4,3900.1,5229.36,3278.96,0,1,0,0
44.0,4469.45,60268.77,9314.13,0,0,1,0
39.2,833.55,63634.4,3851.89,0,0,0,0
42.5,4042.13,1241.77,15035.43,0,0,1,0
41.4,10097.93,104594.35,17874.26,0,0,1,1
40.2,5859.37,1255.32,10775.95,0,0,1,0
38.5,5459.36,231.14,13179.48,0,0,0,0
41.5,1451.3200000000002,6913.08,2153.24,0,1,1,0
47.1,3255.37,19093.29,11611.62,1,1,1,1
46.3,7637.78,42332.55,22372.61,0,0,0,0
43.6,6464.1,18323.0,12910.45,0,0,1,0
39.9,3439.57,31188.88,3747.15,0,0,0,0
48.1,7279.26,110230.92,13122.36,0,0,1,1
41.3,6159.33,7888.0,5881.39,0,0,1,0
41.0,3660.95,8559.95,4795.04,0,0,1,0
45.6,1741.84,44746.87,5489.69,0,0,1,0
44.4,5322.26,130843.25,3844.35,0,0,1,0
41.8,729.49,170064.04,1157.56,1,0,1,1
40.3,1405.3,22038.55,2479.53,1,0,1,0
43.3,1473.87,7511.91,3669.25,1,0,1,0
30.3,1585.73,10683.95,4845.46,1,0,0,0
49.2,2099.45,4336.07,6312.81,0,0,1,0
38.0,15787.2,24500.47,42988.9,0,0,0,0
40.5,867.8,114311.5,2191.65,1,0,1,0
44.4,3177.35,4962.66,5048.57,0,0,1,0
40.0,3318.55,2640.73,5864.09,0,0,0,0
36.6,5513.73,41165.14,8294.52,0,0,0,0
48.1,6431.89,71703.68,16007.64,0,0,1,0
41.6,2428.94,14746.99,6992.1,0,0,1,0
39.2,4709.18,62013.58,6832.13,0,0,0,0
45.5,6466.19,15717.23,32087.1,0,0,1,0
48.6,645.36,3313.57,1938.96,0,0,1,1
43.8,4034.03,41236.63,14810.02,0,0,1,0
38.2,15603.43,42019.93,42776.91,0,0,0,0
43.9,1239.74,5106.62,1631.96,1,0,1,0
42.8,4296.219999999999,99981.11,4202.65,0,0,1,0
37.1,1863.39,5907.88,4120.11,1,0,0,0
38.7,3088.37,16383.53,2331.07,0,0,0,0
47.0,5255.35,1847.39,14813.34,0,0,0,1
35.8,5804.3,91811.59,12274.08,0,0,0,0
44.6,7582.89,3964.57,16365.85,0,1,1,0
37.6,874.04,85143.41,1298.59,1,0,0,0
45.5,4224.48,3007.22,8452.63,0,0,1,0
43.5,5513.82,21423.61,10875.29,0,0,1,0
41.6,9527.03,14171.81,17273.85,0,0,0,0
41.4,2259.63,32343.43,2957.3,0,0,1,0
44.3,3271.5,22326.63,12524.73,0,0,1,0
45.5,545.98,12875.88,1280.54,1,0,1,0
40.5,7172.24,31590.03,8524.58,0,0,1,0
47.8,4050.3,5906.38,15917.51,0,0,1,0
41.4,3475.15,49571.45,13236.91,0,0,1,0
51.7,575.58,23327.06,2227.51,1,0,1,0
46.5,568.86,3602.52,1939.09,1,0,1,1
44.2,7978.09,26046.2,9116.13,0,0,1,1
41.2,1380.54,18117.56,5197.36,0,0,0,0
42.2,2705.82,36218.77,5126.59,0,0,1,1
44.8,9893.67,10971.56,19307.94,0,0,1,0
38.3,2368.41,4043.43,2642.46,0,0,0,0
36.2,12094.53,11890.68,23135.43,0,0,0,0
40.9,11316.36,2989.11,13670.36,0,0,1,1
42.0,5083.21,1881.32,3845.87,0,0,0,0
33.4,3744.98,28111.29,10706.5,0,0,0,0
45.7,697.61,27033.1,982.97,0,0,1,0
37.7,6358.54,4864.64,18822.98,0,0,0,0
39.4,4719.8,838.81,5166.04,0,0,0,0
40.4,7226.12,14915.33,12596.66,0,0,1,1
46.9,2550.83,22652.46,9759.82,1,0,1,0
39.1,9019.4,96655.59,23078.45,0,0,0,0
44.5,700.65,5880.24,2122.43,1,0,1,0
37.3,3227.28,20625.85,8040.03,0,0,0,0
37.8,4701.5,36442.42,3566.25,0,0,0,0
46.5,629.39,13107.61,1683.39,1,0,1,0
37.4,5360.16,6685.44,7223.19,0,0,0,0
34.5,6038.71,874.13,6504.31,0,0,0,0
43.7,1217.1399999999999,56422.44,2441.3,1,0,1,1
34.2,1882.23,60082.07,4272.13,0,0,0,0
40.9,2498.0699999999997,1397.59,5256.37,0,0,1,0
45.0,537.2,24828.57,330.15,0,0,1,0
42.4,6701.3,3312.53,19772.86,0,0,1,0
43.3,2677.82,13789.94,4208.97,0,0,1,0
45.2,3594.57,26913.18,4990.51,1,0,0,1
51.0,1111.5,145552.53,2709.78,0,0,1,0
44.6,3361.36,43626.98,6925.34,1,0,1,0
48.0,10832.7,32320.33,16338.8,0,0,1,0
35.3,1526.74,47514.09,2052.27,0,0,0,0
40.3,963.13,2064.44,2110.42,1,0,1,0
42.8,12033.17,8315.55,24909.09,0,0,1,0
35.6,1122.1599999999999,53341.27,4547.91,0,0,0,0
36.2,6155.88,16234.29,11994.4,0,0,0,0
48.9,4790.68,27751.32,11568.67,0,0,1,0
36.5,1704.24,40202.59,3088.37,1,0,0,0
48.6,10114.45,296.83,20036.98,0,0,1,0
34.0,4191.6,65079.98,3613.14,0,0,0,0
37.4,2840.7,10758.06,10050.78,0,0,0,0
40.3,627.1,122097.9,1587.26,1,0,1,0
45.7,1289.8600000000001,13345.04,1532.15,1,0,1,0
37.8,611.72,37694.08,323.97,1,0,0,0
41.9,2169.67,22046.26,6421.09,0,0,1,1
45.4,1383.58,21914.73,2455.89,1,0,1,0
47.4,1865.29,11687.26,4045.27,0,1,1,0
45.2,3260.88,12425.76,3941.82,0,0,1,0
50.2,2220.31,893.27,5008.68,1,0,1,0
35.2,10735.97,25602.67,6654.53,0,0,0,0
43.1,756.23,30318.49,3005.08,1,0,1,0
42.8,2765.6,28038.35,14307.14,1,0,1,0
44.3,2907.7,2404.92,12145.17,1,0,1,0
42.2,1565.44,38429.51,2828.67,0,0,1,0
40.9,2185.1800000000003,37442.23,4874.85,0,0,1,0
42.7,4755.56,108211.49,7723.23,1,0,1,1
43.1,2266.42,20298.68,2367.68,0,0,1,0
39.9,2800.23,30701.89,3653.63,1,0,0,0
44.6,10216.43,46729.86,29383.45,0,0,1,0
41.2,4744.12,30743.59,8673.35,0,0,1,0
44.9,10863.5,44269.68,31117.25,0,0,0,0
43.6,1614.22,923.47,4477.78,0,0,1,0
41.4,1394.3,29041.98,3620.72,0,0,1,0
38.6,3608.99,9103.49,18109.08,0,0,0,0
38.4,6909.21,20300.48,25824.45,0,1,0,0
34.0,5506.6,4592.42,11808.96,0,0,0,1
38.8,1555.41,23454.65,4963.75,0,0,0,0
42.3,11586.98,89335.1,29763.34,0,1,0,0
47.0,8520.970000000001,26392.79,20128.76,0,0,1,1
41.9,3031.38,6664.38,4149.0,0,0,1,0
35.7,677.92,85666.92,1416.57,1,0,0,0
41.4,2954.38,6941.41,9247.64,0,0,1,0
42.3,2810.82,0.01,4923.88,0,0,1,0
37.4,999.19,3636.19,561.47,1,0,0,0
44.6,4445.96,10416.38,22818.65,1,0,1,0
45.2,13081.02,151243.93,30290.11,0,0,0,1
35.9,1647.59,1707.9,5480.9,0,0,0,0
41.9,3036.96,9941.13,6726.23,1,0,1,0
41.1,3178.53,14689.76,5013.47,0,0,1,0
48.0,5921.32,2079.88,19416.85,0,0,0,0
43.9,2350.4700000000003,53210.21,5389.68,1,0,1,0
45.3,9128.01,3781.93,4534.37,0,0,1,0
43.1,3766.75,36943.81,9091.03,0,0,0,1
46.9,1882.67,3728.66,4685.22,0,0,1,0
46.3,7473.85,2770.26,21309.83,0,0,1,1
44.3,3392.14,662.97,3313.48,0,0,1,0
39.2,4362.360000000001,92687.55,17831.95,0,1,0,1
46.9,4859.97,1997.8,7133.94,1,0,1,0
38.6,5730.46,14073.17,10371.86,0,0,0,0
43.3,1192.13,41174.9,3953.82,0,0,1,1
37.3,9372.16,12299.77,5993.3,0,0,0,0
49.0,1876.39,4626.84,5769.37,0,0,1,0
43.6,4249.25,989.88,7034.01,0,0,1,0
39.4,9946.64,1193.91,18223.64,0,0,0,0
42.1,3469.34,85577.77,7151.88,1,0,1,0
40.2,2962.34,3571.38,5041.12,0,0,1,1
41.0,8593.14,13498.19,24016.62,0,0,0,0
37.3,10141.94,1205.33,9693.74,0,1,0,0
39.7,13676.74,80853.72,37593.42,0,1,0,0
47.1,4599.16,4011.18,15117.26,0,0,1,1
44.8,4712.95,9522.44,13543.94,0,0,1,1
42.1,7835.23,29925.05,13085.72,0,0,1,0
46.0,3883.31,2638.8,11997.01,0,0,1,0
43.9,5049.77,19890.31,15101.28,0,0,1,0
43.1,738.36,68373.43,1145.19,0,0,1,0
39.4,2281.29,2960.63,9207.81,0,0,0,0
42.8,3612.25,14512.62,5660.23,0,0,1,0
36.4,2552.16,232.31,5074.13,1,0,0,0
41.3,3662.94,67772.39,6741.04,0,0,1,1
35.2,6696.75,25588.04,15755.89,0,0,0,0
39.9,1536.4,17501.53,2488.05,0,0,0,0
41.9,12490.08,8576.49,39800.99,0,0,1,0
40.0,3849.83,43302.7,5274.64,0,0,0,0
42.4,5297.75,8721.37,7891.17,0,0,1,0
39.4,1569.13,80244.6,1705.02,0,0,0,0
42.5,14065.9,2720.95,62521.21,0,0,1,1
42.3,2977.76,2631.26,9844.54,0,1,1,1
37.9,11741.23,29444.69,39926.16,0,0,0,0
43.3,5051.38,2601.83,11104.79,0,0,1,0
45.3,3181.86,14657.87,7147.78,0,0,1,0
44.5,17978.12,30916.16,38193.94,0,0,1,0
43.6,3074.34,9484.48,12917.97,0,0,1,0
41.1,3789.24,43841.95,7325.44,0,0,1,0
43.0,959.13,7269.07,1890.81,0,0,1,0
42.0,1077.99,6863.15,1585.61,1,0,1,0
44.1,6177.68,572.24,21058.27,0,0,1,0
47.9,2727.92,50393.39,9614.06,0,0,1,0
43.1,3735.73,10901.3,9401.35,0,0,1,1
43.3,10541.23,3163.81,8527.65,0,0,0,0
40.9,1619.79,33886.18,2851.83,0,0,1,0
41.8,5169.99,3288.21,8276.19,0,0,1,1
42.7,2164.3900000000003,58779.98,7820.92,1,0,1,1
45.6,1434.0,59960.06,1937.99,0,0,1,0
47.6,7970.88,17901.52,12482.93,0,0,1,0
35.8,3853.52,45070.8,3871.96,0,1,0,0
48.7,1836.53,94541.45,7074.08,1,0,1,0
35.5,3859.3,33557.08,9061.94,0,1,0,0
43.0,6008.53,44001.93,7892.6,1,0,1,1
47.0,1321.29,2144.44,1549.83,1,0,1,0
41.1,3066.77,15198.61,6664.58,0,0,1,0
44.6,11552.54,54739.56,20827.33,0,0,1,1
46.1,2137.94,2197.69,2787.0,0,0,0,0
40.1,9434.04,53997.25,16032.28,0,1,1,0
38.4,9860.86,9379.12,9600.43,0,0,0,0
